children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-2395.135145,55,secondary education,1,married,0,F,employee,0,23410.977,going to university
0,-196.1734203,53,secondary education,1,married,0,F,employee,0,17916.237,buying my own car
0,-307.6941968,29,some college,2,unmarried,4,M,business,0,38233.208,second-hand car purchase
0,337246.3395,55,secondary education,1,civil partnership,1,F,retiree,0,17814.47,wedding ceremony
0,,59,secondary education,1,married,0,F,retiree,0,,transactions with my real estate
2,-3491.357032,43,secondary education,1,married,0,M,employee,1,46500.581,car purchase
1,-672.1783763,62,secondary education,1,married,0,F,business,0,25207.311,to buy a car
0,-4995.359079,57,secondary education,1,married,0,F,civil servant,0,25958.81,cars
1,-3352.458371,35,secondary education,1,married,0,M,business,0,73204.624,real estate transactions
1,-1809.917305,51,bachelor's degree,0,civil partnership,1,F,business,0,80370.967,having a wedding
0,376005.4811,59,BACHELOR'S DEGREE,0,married,0,M,retiree,0,19342.644,getting an education
0,395074.102,61,bachelor's degree,0,married,0,F,retiree,0,22753.663,property
1,-2886.028645,36,secondary education,1,married,0,M,business,0,30050.729,purchase of the house
1,-1452.698328,40,primary education,3,civil partnership,1,F,employee,0,12478.261,getting an education
1,-98.78503418,42,secondary education,1,married,0,F,business,0,30920.078,education
2,-712.5933407,27,secondary education,1,civil partnership,1,F,employee,0,55852.914,wedding ceremony
0,-2127.37723,45,secondary education,1,married,0,F,employee,0,15936.136,education
0,-1990.56656,27,some college,2,unmarried,4,M,business,0,21654.216,transactions with my real estate
1,-2838.011748,31,bachelor's degree,0,married,0,F,employee,0,45659.145,car
0,-7762.17075,47,bachelor's degree,0,married,0,F,civil servant,0,86790.095,purchase of my own house
0,-11168.45121,53,secondary education,1,married,0,F,employee,0,27947.048,construction of own property
0,-2094.413901,34,bachelor's degree,0,married,0,F,employee,0,17708.87,transactions with my real estate
2,-558.0356785,34,secondary education,1,married,0,M,employee,0,13508.707,purchase of a car
2,-1978.781961,25,secondary education,1,married,0,F,employee,0,18657.585,going to university
1,-4616.419865,35,BACHELOR'S DEGREE,0,civil partnership,1,M,business,0,17312.717,wedding ceremony
1,-4108.677191,54,secondary education,1,civil partnership,1,F,employee,0,15156.583,wedding ceremony
0,-2504.717802,52,secondary education,1,civil partnership,1,M,business,0,14601.839,buying a second-hand car
0,384565.8422,50,secondary education,1,widow / widower,2,M,retiree,0,38195.494,purchase of the house
3,-3486.098717,33,bachelor's degree,0,married,0,F,civil servant,0,29065.786,transactions with commercial real estate
0,-1589.522323,47,secondary education,1,civil partnership,1,F,employee,0,19920.329,having a wedding
1,-3210.448127,36,bachelor's degree,0,married,0,F,business,0,43522.058,university education
0,-922.3725335,24,secondary education,1,civil partnership,1,F,civil servant,0,27807.466,to have a wedding
0,382791.5063,54,bachelor's degree,0,unmarried,4,F,retiree,0,70001.666,purchase of the house
0,331443.3589,57,secondary education,1,married,0,F,retiree,0,18363.646,to own a car
0,-1601.998261,38,secondary education,1,married,0,M,employee,0,21493.685,buying property for renting out
0,-921.5569012,25,bachelor's degree,0,married,0,F,employee,0,29824.4,housing transactions
0,-3857.19299,32,bachelor's degree,0,married,0,F,employee,0,34560.645,transactions with my real estate
2,-4029.232254,32,bachelor's degree,0,married,0,F,employee,0,29619.851,to own a car
0,-2227.36474,35,secondary education,1,married,0,F,employee,0,9901.415,construction of own property
0,-4549.449401,61,secondary education,1,married,0,F,civil servant,0,13155.754,supplementary education
2,-454.6982783,28,secondary education,1,married,0,M,employee,0,14414.96,purchase of the house
0,,25,secondary education,1,unmarried,4,M,business,0,,purchase of my own house
1,395972.0932,60,secondary education,1,unmarried,4,F,retiree,0,17284.009,transactions with commercial real estate
0,347575.6412,61,secondary education,1,married,0,F,retiree,0,17573.527,to get a supplementary education
1,-2635.891154,32,secondary education,1,married,0,F,employee,0,11293.173,housing
2,-836.1331363,26,secondary education,1,married,0,F,employee,0,16281.78,education
2,-3629.542113,35,bachelor's degree,0,married,0,F,employee,0,9043.052,housing renovation
0,-4531.093705,54,secondary education,1,unmarried,4,F,business,0,20673.708,second-hand car purchase
0,-11761.80256,51,primary education,3,married,0,M,business,0,19987.779,purchase of a car
0,,55,bachelor's degree,0,unmarried,4,F,retiree,0,,purchase of the house for my family
0,375415.1447,63,bachelor's degree,0,widow / widower,2,F,retiree,0,25644.659,property
0,364644.3952,62,secondary education,1,married,0,F,retiree,0,42002.82,getting higher education
0,-729.084441,56,bachelor's degree,0,civil partnership,1,F,employee,0,31614.572,housing
2,,30,secondary education,1,civil partnership,1,M,business,0,,to have a wedding
2,-5262.043059,34,bachelor's degree,0,married,0,F,employee,1,21595.114,buy real estate
0,333394.0008,33,Secondary Education,1,married,0,M,retiree,0,26145.901,education
1,396416.8377,63,SECONDARY EDUCATION,1,civil partnership,1,F,retiree,0,5288.165,to have a wedding
0,362201.3848,66,secondary education,1,married,0,F,retiree,0,8302.171,to own a car
0,-9590.523471,59,secondary education,1,married,0,F,employee,0,15178.584,buy real estate
0,-6781.573505,46,bachelor's degree,0,married,0,F,business,0,48036.902,buy real estate
1,-1699.17001,31,secondary education,1,married,0,F,business,0,20727.996,buy residential real estate
1,-3111.554607,48,bachelor's degree,0,civil partnership,1,M,business,0,53908.647,wedding ceremony
0,371212.1405,64,secondary education,1,married,0,F,retiree,0,13591.651,education
0,-305.5964272,25,secondary education,1,married,0,F,employee,0,21455.957,cars
0,-882.154698,47,secondary education,1,married,0,M,employee,0,17625.771,supplementary education
1,-1248.99697,40,secondary education,1,married,0,F,business,0,17512.415,education
0,,36,bachelor's degree,0,married,0,M,business,0,,going to university
2,-1250.721912,33,secondary education,1,married,0,M,employee,0,22359.755,education
0,-1247.199649,52,secondary education,1,married,0,F,employee,0,44525.417,building a property
0,-1584.349426,26,Bachelor's Degree,0,civil partnership,1,F,business,0,51156.621,getting higher education
0,-3322.348628,39,secondary education,1,married,0,F,employee,0,19109.27,profile education
0,-1393.519716,21,secondary education,1,civil partnership,1,F,employee,0,12452.526,wedding ceremony
0,331741.2715,0,secondary education,1,unmarried,4,F,retiree,0,20766.202,property
1,-1960.654109,35,BACHELOR'S DEGREE,0,married,0,M,business,0,17768.913,university education
0,-489.779594,34,secondary education,1,civil partnership,1,F,civil servant,0,31530.895,having a wedding
0,-3913.762424,36,secondary education,1,unmarried,4,F,civil servant,0,15041.227,housing transactions
0,-2357.232717,50,secondary education,1,married,0,F,business,0,20792.968,car purchase
0,-4501.408146,47,secondary education,1,married,0,F,civil servant,0,27306.944,getting higher education
1,-3565.795068,42,bachelor's degree,0,married,0,M,business,0,47318.803,property
1,,43,secondary education,1,civil partnership,1,M,business,0,,buy residential real estate
3,-4144.94584,42,secondary education,1,married,0,F,employee,0,11100.314,buy residential real estate
1,-4489.276558,37,bachelor's degree,0,married,0,F,business,0,47947.217,buying property for renting out
0,372551.5774,66,secondary education,1,civil partnership,1,F,retiree,0,16322.003,building a property
0,-5438.511047,37,secondary education,1,divorced,3,M,business,0,64826.089,second-hand car purchase
0,-661.1485787,28,bachelor's degree,0,civil partnership,1,F,employee,0,35942.34,having a wedding
2,-2086.472121,31,BACHELOR'S DEGREE,0,married,0,F,employee,0,35285.564,to own a car
0,376792.4669,63,secondary education,1,unmarried,4,F,retiree,0,50453.157,housing transactions
3,,35,secondary education,1,married,0,F,employee,1,,to get a supplementary education
0,390775.1299,51,bachelor's degree,0,married,0,F,retiree,0,15220.048,housing
0,-3181.931404,44,secondary education,1,civil partnership,1,F,employee,0,79072.475,property
0,377044.1715,59,bachelor's degree,0,unmarried,4,F,retiree,0,20203.827,buying my own car
0,-3952.599364,49,secondary education,1,married,0,F,employee,0,46821.551,transactions with commercial real estate
1,-303.1514726,36,Secondary Education,1,married,0,M,employee,0,20846.531,purchase of my own house
0,-686.7871042,55,bachelor's degree,0,divorced,3,F,employee,0,39250.378,real estate transactions
0,-2323.813591,41,secondary education,1,married,0,M,employee,0,22134.145,to become educated
0,398484.8648,52,secondary education,1,married,0,F,retiree,0,22804.676,getting an education
0,362538.7384,56,SECONDARY EDUCATION,1,married,0,F,retiree,0,12011.477,purchase of my own house
1,372149.317,61,secondary education,1,married,0,M,retiree,0,17348.197,property
0,-1313.828026,26,bachelor's degree,0,married,0,F,business,0,36068.737,real estate transactions
0,,34,secondary education,1,civil partnership,1,F,business,0,,profile education
0,-3372.301025,45,secondary education,1,civil partnership,1,M,employee,1,19692.855,getting higher education
0,-140.5728312,26,secondary education,1,civil partnership,1,M,employee,0,27093.12,getting higher education
0,-3642.51164,51,secondary education,1,civil partnership,1,M,employee,0,36104.186,wedding ceremony
2,-793.5247581,47,SECONDARY EDUCATION,1,married,0,M,employee,0,20834.65,property
0,397156.509,63,secondary education,1,married,0,F,retiree,0,23219.565,profile education
0,364291.0493,73,secondary education,1,widow / widower,2,F,retiree,0,10310.043,buy residential real estate
0,-8758.694572,51,secondary education,1,civil partnership,1,F,employee,0,13216.486,wedding ceremony
2,-1500.928698,32,secondary education,1,married,0,F,business,0,31037.79,real estate transactions
0,-4137.331615,69,bachelor's degree,0,married,0,M,civil servant,0,23390.057,property
2,-503.9695161,28,secondary education,1,married,0,F,employee,0,15897.391,real estate transactions
0,,56,secondary education,1,divorced,3,F,retiree,0,,housing transactions
0,393280.6823,53,secondary education,1,widow / widower,2,F,retiree,0,13214.562,to buy a car
1,-1709.158265,31,secondary education,1,married,0,M,business,0,24378.823,construction of own property
1,-1339.521871,34,secondary education,1,married,0,M,employee,0,28837.475,building a real estate
0,-2083.934423,43,secondary education,1,civil partnership,1,F,business,1,25413.778,to own a car
0,-8437.660236,44,secondary education,1,married,0,F,employee,0,19219.929,buying a second-hand car
2,-935.6219216,29,secondary education,1,civil partnership,1,F,business,0,24412.495,transactions with my real estate
1,-295.8192312,26,secondary education,1,married,0,M,employee,0,13749.519,car
0,-1353.831133,42,secondary education,1,married,0,M,employee,0,23023.611,property
0,,37,secondary education,1,married,0,F,employee,0,,car
0,,56,secondary education,1,widow / widower,2,F,retiree,0,,housing renovation
0,396020.9334,52,secondary education,1,civil partnership,1,F,retiree,0,18692.616,to have a wedding
0,-2059.601931,29,BACHELOR'S DEGREE,0,unmarried,4,M,employee,0,17800.778,housing
1,-62.10848678,32,primary education,3,married,0,M,employee,0,20159.186,to buy a car
1,-1279.084704,33,secondary education,1,married,0,F,employee,1,18876.647,to buy a car
0,-1737.69596,30,bachelor's degree,0,married,0,F,employee,0,23041.984,construction of own property
0,-392.5818575,26,secondary education,1,unmarried,4,M,business,0,34890.196,buy real estate
0,-4093.621851,40,secondary education,1,civil partnership,1,F,civil servant,0,18738.715,to have a wedding
3,,40,bachelor's degree,0,civil partnership,1,M,employee,0,,wedding ceremony
2,,38,secondary education,1,married,0,F,business,0,,housing transactions
0,-3163.131505,28,secondary education,1,unmarried,4,F,civil servant,0,25097.429,buy residential real estate
0,-257.7196442,24,secondary education,1,unmarried,4,M,employee,0,16413.514,car purchase
1,-3907.10305,42,secondary education,1,married,0,M,business,0,37972.535,car
1,-2387.039142,34,secondary education,1,married,0,F,business,0,15076.696,building a property
1,-2410.205534,39,bachelor's degree,0,married,0,F,business,0,37909.955,building a property
0,-4410.059633,54,SECONDARY EDUCATION,1,married,0,F,employee,0,12075.278,purchase of the house
0,-4354.812375,67,secondary education,1,divorced,3,M,employee,0,24238.005,to buy a car
0,-3062.072995,49,secondary education,1,unmarried,4,M,employee,0,17867.887,transactions with commercial real estate
2,-1223.172066,32,secondary education,1,civil partnership,1,M,business,0,57054.538,having a wedding
0,-179.3463571,41,secondary education,1,married,0,F,employee,1,11831.572,building a property
0,-2935.267995,47,secondary education,1,married,0,F,business,0,21309.412,to buy a car
1,,50,secondary education,1,civil partnership,1,F,business,1,,construction of own property
0,-942.8229744,40,secondary education,1,married,0,F,employee,0,18545.872,buy commercial real estate
0,-341.3540729,24,secondary education,1,unmarried,4,F,employee,0,15590.384,university education
